Participant Language,ImgName,ItemEnglish,HomonymLang,Expected,Response,Response in English,Match,Intersection,Match Partial,Partial Intersection,Freq,
du,boog_2.png,arch,du,boog,haag,,0,,0,,1,
du,boog_2.png,arch,du,boog,hek,,0,,0,,1,
du,boog_2.png,arch,du,boog,ingang,,0,,0,,1,
du,boog_2.png,arch,du,boog,ladder,,0,,0,,1,
du,boog_2.png,arch,du,boog,pergola,,0,,0,,1,
du,boog_2.png,arch,du,boog,pergula,,0,,0,,1,
du,boog_2.png,arch,du,boog,poort,,0,,0,,1,
du,boog_2.png,arch,du,boog,rek,,0,,0,,1,
du,boog_2.png,arch,du,boog,tuinportaal,,0,,0,,1,
tu,boog_2.png,arch,du,kemer,kemer,Arch,1,kemer,0,,1,
tu,boog_2.png,arch,du,kemer,cati,Roof,0,,0,,1,
tu,boog_2.png,arch,du,kemer,çardak kapısı,Arbor door,0,,0,,1,
tu,boog_2.png,arch,du,kemer,demir,Iron,0,,0,,1,
tu,boog_2.png,arch,du,kemer,merdiven,Stairs,0,,0,,1,
du,bord_1.png,plate,du,bord,bord,,1,bord,0,,28,
du,bord_1.png,plate,du,bord,"bord, servies",,1,bord,0,,1,
du,bord_1.png,plate,du,bord,schaal,,0,,0,,1,
tu,bord_1.png,plate,du,tabak,tabak,Plate,1,tabak,0,,5,
du,bord_2.png,sign_board,du,bord,bord,,1,bord,0,,23,
du,bord_2.png,sign_board,du,bord,"bord, aanwijzing",,1,bord,0,,1,
du,bord_2.png,sign_board,du,bord,bordje,,0,,1,bordje,5,
du,bord_2.png,sign_board,du,bord,hout,,0,,0,,1,
tu,bord_2.png,sign_board,du,tabela,tabela,Sign,1,tabela,0,,4,
tu,bord_2.png,sign_board,du,tabela,tahta levha,Traffic sign,0,,0,,1,
du,breuk_1.png,fracture,du,breuk,breuk,,1,breuk,0,,13,
du,breuk_1.png,fracture,du,breuk,"breuk, botbreuk",,1,breuk,0,,1,
du,breuk_1.png,fracture,du,breuk,botbreuk,,0,,0,,12,
du,breuk_1.png,fracture,du,breuk,bon,,0,,0,,1,
du,breuk_1.png,fracture,du,breuk,bot,,0,,0,,1,
du,breuk_1.png,fracture,du,breuk,gebroken,,0,,0,,1,
du,breuk_1.png,fracture,du,breuk,pijn,,0,,0,,1,
tu,breuk_1.png,fracture,du,"çatlak, catlak, kırık, kirik","eklem, kemik kırığı, kırık","Joint, fractured bone, fracture",1,kırık,0,,1,
tu,breuk_1.png,fracture,du,"çatlak, catlak, kırık, kirik",kirik,Fracture,1,kirik,0,,1,
tu,breuk_1.png,fracture,du,"çatlak, catlak, kırık, kirik",kemik kirigi,Bone fracture,0,,0,,1,
tu,breuk_1.png,fracture,du,"çatlak, catlak, kırık, kirik",kırık kemik,Fractured bone,0,,0,,1,
tu,breuk_1.png,fracture,du,"çatlak, catlak, kırık, kirik",kırılmış kemik,Fractured bone,0,,0,,1,
du,breuk_2.png,fraction,du,"breuk, break",breuk,,1,breuk,0,,18,
du,breuk_2.png,fraction,du,"breuk, break",break,,1,break,0,,1,
du,breuk_2.png,fraction,du,"breuk, break",a en b,,0,,0,,2,
du,breuk_2.png,fraction,du,"breuk, break",deelsom,,0,,0,,1,
du,breuk_2.png,fraction,du,"breuk, break",deelsommetje,,0,,0,,1,
du,breuk_2.png,fraction,du,"breuk, break",deling,,0,,0,,1,
du,breuk_2.png,fraction,du,"breuk, break","deling, ratio",,0,,0,,1,
du,breuk_2.png,fraction,du,"breuk, break",noemer,,0,,0,,1,
du,breuk_2.png,fraction,du,"breuk, break",rekensom,,0,,0,,1,
du,breuk_2.png,fraction,du,"breuk, break",som,,0,,0,,1,
du,breuk_2.png,fraction,du,"breuk, break",staartdeling,,0,,0,,1,
du,breuk_2.png,fraction,du,"breuk, break",wiskundeformulle,,0,,0,,1,
tu,breuk_2.png,fraction,du,kesir,a/b,a/b,0,,0,,1,
tu,breuk_2.png,fraction,du,kesir,bolme islemi,Division,0,,0,,1,
tu,breuk_2.png,fraction,du,kesir,bölme işlemi,Division,0,,0,,1,
tu,breuk_2.png,fraction,du,kesir,işlem,Operation,0,,0,,1,
tu,breuk_2.png,fraction,du,kesir,kesirli ifade,Fraction,0,,0,,1,
du,bril_1.png,glasses,du,"bril, birl, bril'",bril,,1,bril,0,,27,
du,bril_1.png,glasses,du,"bril, birl, bril'",birl,,1,birl,0,,1,
du,bril_1.png,glasses,du,"bril, birl, bril'",bril',,1,bril',0,,1,
du,bril_1.png,glasses,du,"bril, birl, bril'","bril, zicht",,1,bril,0,,1,
tu,bril_1.png,glasses,du,"gözlük, gozluk",gozluk,Glasses,1,gozluk,0,,2,
tu,bril_1.png,glasses,du,"gözlük, gozluk",gözlük,Glasses,1,gözlük,0,,2,
tu,bril_1.png,glasses,du,"gözlük, gozluk",gözlüm,Glasses,0,,0,,1,
du,bril_2.png,toilet_seat,du,bril,bril,,1,bril,0,,2,
du,bril_2.png,toilet_seat,du,bril,wc-bril,,0,,1,wc-bril,12,
du,bril_2.png,toilet_seat,du,bril,wcbril,,0,,1,wcbril,9,
du,bril_2.png,toilet_seat,du,bril,toiletbril,,0,,1,toiletbril,4,
du,bril_2.png,toilet_seat,du,bril,wc bril,,0,,1,wc bril,2,
du,bril_2.png,toilet_seat,du,bril,wcdeksel,,0,,0,,1,
tu,bril_2.png,toilet_seat,du,klozet,klozet kapagi,Toilet seat,0,,0,,2,
tu,bril_2.png,toilet_seat,du,klozet,kapak,Cap,0,,0,,1,
tu,bril_2.png,toilet_seat,du,klozet,klozet kapağı,Toilet seat,0,,0,,1,
tu,bril_2.png,toilet_seat,du,klozet,klozet oturacağı,Toilet seat,0,,0,,1,
du,das_1.png,necktie,du,das,das,,1,das,0,,1,
du,das_1.png,necktie,du,das,stropdas,,0,,1,stropdas,28,
du,das_1.png,necktie,du,das,stopdas,,0,,1,stopdas,1,
tu,das_1.png,necktie,du,kravat,kravat,Tie,1,kravat,0,,2,
tu,das_1.png,necktie,du,kravat,kıravat,Tie,0,,0,,2,
tu,das_1.png,necktie,du,kravat,kiravat,Tie,0,,0,,1,
du,das_2.png,badger,du,das,das,,1,das,0,,19,
du,das_2.png,badger,du,das,stinkdier,,0,,0,,6,
du,das_2.png,badger,du,das,dier,,0,,0,,2,
du,das_2.png,badger,du,das,as,,0,,0,,1,
du,das_2.png,badger,du,das,"dier,",,0,,0,,1,
du,das_2.png,badger,du,das,wasdier,,0,,0,,1,
tu,das_2.png,badger,du,porsuk,porsuk,Badger,1,porsuk,0,,1,
tu,das_2.png,badger,du,porsuk,rakun,Racoon,0,,0,,2,
tu,das_2.png,badger,du,porsuk,fare,Mouse,0,,0,,1,
tu,das_2.png,badger,du,porsuk,kokarca,Skunk,0,,0,,1,
du,elf_1.png,eleven,du,"elf, 11",elf,,1,elf,0,,16,
du,elf_1.png,eleven,du,"elf, 11",11,,1,11,0,,7,
du,elf_1.png,eleven,du,"elf, 11","elf, getal",,1,elf,0,,3,
du,elf_1.png,eleven,du,"elf, 11","11, elf, getal",,1,"11, elf",0,,1,
du,elf_1.png,eleven,du,"elf, 11",getal,,0,,0,,2,
du,elf_1.png,eleven,du,"elf, 11",cijfers,,0,,0,,1,
tu,elf_1.png,eleven,du,"on bir, onbir, on-bir",onbir,Eleven,1,onbir,0,,2,
tu,elf_1.png,eleven,du,"on bir, onbir, on-bir",11,11,0,,0,,1,
tu,elf_1.png,eleven,du,"on bir, onbir, on-bir",sayi,Number,0,,0,,1,
tu,elf_1.png,eleven,du,"on bir, onbir, on-bir",sayı,Number,0,,0,,1,
du,elf_2.png,elf,du,elf,elf,,1,elf,0,,14,
du,elf_2.png,elf,du,elf,"elf, zelda",,1,elf,0,,1,
du,elf_2.png,elf,du,elf,"fee, elf",,1,elf,0,,1,
du,elf_2.png,elf,du,elf,elfje,,0,,1,elfje,4,
du,elf_2.png,elf,du,elf,prinses,,0,,0,,2,
du,elf_2.png,elf,du,elf,anime,,0,,0,,1,
du,elf_2.png,elf,du,elf,animefiguur,,0,,0,,1,
du,elf_2.png,elf,du,elf,avatar,,0,,0,,1,
du,elf_2.png,elf,du,elf,fee,,0,,0,,1,
du,elf_2.png,elf,du,elf,haar,,0,,0,,1,
du,elf_2.png,elf,du,elf,nimf,,0,,0,,1,
du,elf_2.png,elf,du,elf,princes,,0,,0,,1,
du,elf_2.png,elf,du,elf,tiara,,0,,0,,1,
tu,elf_2.png,elf,du,elf,elf,Elf,1,elf,0,,2,
tu,elf_2.png,elf,du,elf,elf kadin,Elf woman,0,,0,,1,
tu,elf_2.png,elf,du,elf,elf kızı,Elf girl,0,,0,,1,
tu,elf_2.png,elf,du,elf,kulak,Ear,0,,0,,1,
du,Ezel_1.png,donkey,du,ezel,ezel,,1,ezel,0,,30,
tu,Ezel_1.png,donkey,du,"eşek, esek",eşek,Donkey,1,eşek,0,,1,
tu,Ezel_1.png,donkey,du,"eşek, esek",sıpa,Donkey foal,0,,0,,2,
tu,Ezel_1.png,donkey,du,"eşek, esek",essek,Donkey,0,,0,,1,
tu,Ezel_1.png,donkey,du,"eşek, esek",sipa,Donkey foal,0,,0,,1,
du,Ezel_2.png,easel,du,ezel,"ezel, schildersezel",,1,ezel,1,schildersezel,1,
du,Ezel_2.png,easel,du,ezel,ezel,,1,ezel,0,,16,
du,Ezel_2.png,easel,du,ezel,schildersezel,,0,,1,schildersezel,10,
du,Ezel_2.png,easel,du,ezel,schilderhouder,,0,,0,,1,
du,Ezel_2.png,easel,du,ezel,schilderijset,,0,,0,,1,
du,Ezel_2.png,easel,du,ezel,standaard,,0,,0,,1,
tu,Ezel_2.png,easel,du,"ressam sehpası, ressam sehpasi",resim tahtası,Easel,0,,0,,1,
tu,Ezel_2.png,easel,du,"ressam sehpası, ressam sehpasi",sovalye,Easel,0,,0,,1,
tu,Ezel_2.png,easel,du,"ressam sehpası, ressam sehpasi",şövale,Easel,0,,0,,1,
tu,Ezel_2.png,easel,du,"ressam sehpası, ressam sehpasi","şövale, tuval tutacağı",Easel,0,,0,,1,
tu,Ezel_2.png,easel,du,"ressam sehpası, ressam sehpasi",tuval,Canvas,0,,0,,1,
du,Ezelsoor_1.png,donkey_ear,du,"ezelsoor, ezelsoren, ezeloor","ezelsoor, ezel",,1,ezelsoor,1,ezel,1,
du,Ezelsoor_1.png,donkey_ear,du,"ezelsoor, ezelsoren, ezeloor",ezelsoor,,1,ezelsoor,0,,14,
du,Ezelsoor_1.png,donkey_ear,du,"ezelsoor, ezelsoren, ezeloor",ezeloor,,1,ezeloor,0,,1,
du,Ezelsoor_1.png,donkey_ear,du,"ezelsoor, ezelsoren, ezeloor",oor,,0,,0,,12,
du,Ezelsoor_1.png,donkey_ear,du,"ezelsoor, ezelsoren, ezeloor",oren,,0,,0,,2,
tu,Ezelsoor_1.png,donkey_ear,du,"eşek kulağı, esek kulagi",eşek kulağı,Donkey ear,1,eşek kulağı,0,,1,
tu,Ezelsoor_1.png,donkey_ear,du,"eşek kulağı, esek kulagi",kulak,Ear,0,,0,,3,
tu,Ezelsoor_1.png,donkey_ear,du,"eşek kulağı, esek kulagi",essek kulağı,Donkey ear,0,,0,,1,
du,Ezelsoor_2.png,dog_ear_book,du,"ezelsoor, ezelsoren, ezeloor",ezelsoor,,1,ezelsoor,0,,21,
du,Ezelsoor_2.png,dog_ear_book,du,"ezelsoor, ezelsoren, ezeloor",ezeloor,,1,ezeloor,0,,1,
du,Ezelsoor_2.png,dog_ear_book,du,"ezelsoor, ezelsoren, ezeloor","ezelsoor, boek",,1,ezelsoor,0,,1,
du,Ezelsoor_2.png,dog_ear_book,du,"ezelsoor, ezelsoren, ezeloor",ezelsoren,,1,ezelsoren,0,,1,
du,Ezelsoor_2.png,dog_ear_book,du,"ezelsoor, ezelsoren, ezeloor","vouw, ezelsoor",,1,ezelsoor,0,,1,
du,Ezelsoor_2.png,dog_ear_book,du,"ezelsoor, ezelsoren, ezeloor",oor,,0,,1,oor,1,
du,Ezelsoor_2.png,dog_ear_book,du,"ezelsoor, ezelsoren, ezeloor",oortje,,0,,1,oortje,1,
du,Ezelsoor_2.png,dog_ear_book,du,"ezelsoor, ezelsoren, ezeloor",vouw,,0,,0,,2,
du,Ezelsoor_2.png,dog_ear_book,du,"ezelsoor, ezelsoren, ezeloor",dogear,,0,,0,,1,
tu,Ezelsoor_2.png,dog_ear_book,du,not available,sayfa,Page,0,,0,,2,
tu,Ezelsoor_2.png,dog_ear_book,du,not available,"kitap, sayfa kıvırma","Page, folding page",0,,0,,1,
tu,Ezelsoor_2.png,dog_ear_book,du,not available,kitapta kalınan yer,The place where you were in book,0,,0,,1,
tu,Ezelsoor_2.png,dog_ear_book,du,not available,sayfa katlama,Page folding,0,,0,,1,
du,Garage_1.png,parking_garage,du,garage,"garage, parkeergarage",,1,garage,1,parkeergarage,1,
du,Garage_1.png,parking_garage,du,garage,garage,,1,garage,0,,9,
du,Garage_1.png,parking_garage,du,garage,parkeergarage,,0,,1,parkeergarage,16,
du,Garage_1.png,parking_garage,du,garage,autogarage,,0,,1,autogarage,2,
du,Garage_1.png,parking_garage,du,garage,"autogarage, parkeergarage",,0,,1,"autogarage, parkeergarage",1,
du,Garage_1.png,parking_garage,du,garage,autopark,,0,,0,,1,
tu,Garage_1.png,parking_garage,du,otopark,otopark,Parking garage,1,otopark,0,,4,
tu,Garage_1.png,parking_garage,du,otopark,"otopark, park yeri, park","Parking garage, parking space, parking",1,otopark,0,,1,
du,Garage_2.png,car_garage,du,garage,"garage, autogarage",,1,garage,1,autogarage,1,
du,Garage_2.png,car_garage,du,garage,garage,,1,garage,0,,13,
du,Garage_2.png,car_garage,du,garage,"garage, auto's",,1,garage,0,,1,
du,Garage_2.png,car_garage,du,garage,autogarage,,0,,1,autogarage,11,
du,Garage_2.png,car_garage,du,garage,autobedrijf,,0,,0,,1,
du,Garage_2.png,car_garage,du,garage,automonteur,,0,,0,,1,
du,Garage_2.png,car_garage,du,garage,autoreparatie,,0,,0,,1,
du,Garage_2.png,car_garage,du,garage,brug,,0,,0,,1,
tu,Garage_2.png,car_garage,du,tamirhane,sanayi,Car garage,0,,0,,2,
tu,Garage_2.png,car_garage,du,tamirhane,araba servisi,Car service,0,,0,,1,
tu,Garage_2.png,car_garage,du,tamirhane,araba tamiri,Car repair,0,,0,,1,
tu,Garage_2.png,car_garage,du,tamirhane,tamirci,Car service,0,,0,,1,
du,Glas_1.png,glass,du,glas,glas,,1,glas,0,,14,
du,Glas_1.png,glass,du,glas,"glas, scherf",,1,glas,0,,2,
du,Glas_1.png,glass,du,glas,glasscherf,,0,,1,glasscherf,10,
du,Glas_1.png,glass,du,glas,glasscheff,,0,,1,glasscheff,1,
du,Glas_1.png,glass,du,glas,stuk glas?,,0,,1,stuk glas?,1,
du,Glas_1.png,glass,du,glas,scherf,,0,,0,,1,
du,Glas_1.png,glass,du,glas,xx,,0,,0,,1,
tu,Glas_1.png,glass,du,cam,cam,Glass,1,cam,0,,3,
tu,Glas_1.png,glass,du,cam,"cam kirigi, kirik","Broken piece of glass, broken",0,,0,,1,
tu,Glas_1.png,glass,du,cam,cam parçası,Piece of glass,0,,0,,1,
du,Glas_2.png,drinking_glass,du,glas,glas,,1,glas,0,,28,
du,Glas_2.png,drinking_glass,du,glas,"beker, glas",,1,glas,0,,1,
du,Glas_2.png,drinking_glass,du,glas,drinkglas,,0,,1,drinkglas,1,
tu,Glas_2.png,drinking_glass,du,cam bardak,bardak,Glass,0,,0,,5,
du,golf_1.png,golf,du,"golf, golfen, golven",golf,,1,golf,0,,26,
du,golf_1.png,golf,du,"golf, golfen, golven",golfen,,1,golfen,0,,1,
du,golf_1.png,golf,du,"golf, golfen, golven","golfen, ijzer,",,1,golfen,0,,1,
du,golf_1.png,golf,du,"golf, golfen, golven",golven,,1,golven,0,,1,
du,golf_1.png,golf,du,"golf, golfen, golven",golfbal,,0,,1,golfbal,1,
tu,golf_1.png,golf,du,golf,golf,Golf,1,golf,0,,5,
du,golf_2.png,wave,du,golf,golf,,1,golf,0,,28,
du,golf_2.png,wave,du,golf,"golf, water",,1,golf,0,,1,
du,golf_2.png,wave,du,golf,zeegolf,,0,,1,zeegolf,1,
tu,golf_2.png,wave,du,dalga,dalga,Wave,1,dalga,0,,5,
du,haring_1.png,herring,du,haring,haring,,1,haring,0,,27,
du,haring_1.png,herring,du,haring,"haring, vis",,1,haring,0,,1,
du,haring_1.png,herring,du,haring,vis,,0,,0,,2,
tu,haring_1.png,herring,du,ringa,balık,Fish,0,,0,,2,
tu,haring_1.png,herring,du,ringa,balik,Fish,0,,0,,1,
tu,haring_1.png,herring,du,ringa,"balık, çiğ balık","Fish, raw fish",0,,0,,1,
tu,haring_1.png,herring,du,ringa,somon,Salmon,0,,0,,1,
du,haring_2.png,tent_peg,du,haring,haring,,1,haring,0,,20,
du,haring_2.png,tent_peg,du,haring,"haring, tent",,1,haring,0,,2,
du,haring_2.png,tent_peg,du,haring,"haring, camping",,1,haring,0,,1,
du,haring_2.png,tent_peg,du,haring,tentharing,,0,,1,tentharing,4,
du,haring_2.png,tent_peg,du,haring,/,,0,,0,,1,
du,haring_2.png,tent_peg,du,haring,elastiek,,0,,0,,1,
du,haring_2.png,tent_peg,du,haring,gereedscahp,,0,,0,,1,
tu,haring_2.png,tent_peg,du,"çadır kazığı, cadir kazigi",çadır kazığı,Tent peg,1,çadır kazığı,0,,1,
tu,haring_2.png,tent_peg,du,"çadır kazığı, cadir kazigi",cim,Grass,0,,0,,1,
tu,haring_2.png,tent_peg,du,"çadır kazığı, cadir kazigi",kazık,Peg,0,,0,,1,
tu,haring_2.png,tent_peg,du,"çadır kazığı, cadir kazigi",metal parça,Metal piece,0,,0,,1,
tu,haring_2.png,tent_peg,du,"çadır kazığı, cadir kazigi",yılan yakalama,Catching snake,0,,0,,1,
du,Hoorn_1.png,horn_music,du,hoorn,hoorn,,1,hoorn,0,,8,
du,Hoorn_1.png,horn_music,du,hoorn,"hoorn, muziekinstrument",,1,hoorn,0,,2,
du,Hoorn_1.png,horn_music,du,hoorn,trompet,,0,,0,,5,
du,Hoorn_1.png,horn_music,du,hoorn,tuba,,0,,0,,5,
du,Hoorn_1.png,horn_music,du,hoorn,trombone,,0,,0,,4,
du,Hoorn_1.png,horn_music,du,hoorn,instrument,,0,,0,,3,
du,Hoorn_1.png,horn_music,du,hoorn,muziekinstrument,,0,,0,,2,
du,Hoorn_1.png,horn_music,du,hoorn,blaasinstrument,,0,,0,,1,
tu,Hoorn_1.png,horn_music,du,boru,korno,Horn,0,,0,,1,
tu,Hoorn_1.png,horn_music,du,boru,nefesli bir çalgı,Wind instrument,0,,0,,1,
tu,Hoorn_1.png,horn_music,du,boru,trambon,Trombone,0,,0,,1,
tu,Hoorn_1.png,horn_music,du,boru,trompet,Trumpet,0,,0,,1,
tu,Hoorn_1.png,horn_music,du,boru,"tuba,",Tuba,0,,0,,1,
du,hoorn_2.png,animal_horn,du,hoorn,"hoorn, neushoorn",,1,hoorn,1,neushoorn,1,
du,hoorn_2.png,animal_horn,du,hoorn,hoorn,,1,hoorn,0,,25,
du,hoorn_2.png,animal_horn,du,hoorn,neushoorn,,0,,1,neushoorn,2,
du,hoorn_2.png,animal_horn,du,hoorn,neushoor,,0,,1,neushoor,1,
du,hoorn_2.png,animal_horn,du,hoorn,slagtand,,0,,0,,1,
tu,hoorn_2.png,animal_horn,du,boynuz,boynuz,Horn,1,boynuz,0,,3,
tu,hoorn_2.png,animal_horn,du,boynuz,gergedan boynuzu,Rhino horn,0,,0,,1,
tu,hoorn_2.png,animal_horn,du,boynuz,gergedan disi,Rhino tooth,0,,0,,1,
du,ijs_1.png,ice,du,ijs,"ijs, ijsblok",,1,ijs,1,ijsblok,1,
du,ijs_1.png,ice,du,ijs,ijs,,1,ijs,0,,24,
du,ijs_1.png,ice,du,ijs,ijsblok,,0,,1,ijsblok,4,
du,ijs_1.png,ice,du,ijs,ijsschots,,0,,0,,1,
tu,ijs_1.png,ice,du,buz,buz,Ice,1,buz,0,,4,
tu,ijs_1.png,ice,du,buz,buzul,Icecap,0,,0,,1,
du,ijs_1b.png,ice,du,ijs,"ijsschots, ijs",,1,ijs,1,ijsschots,1,
du,ijs_1b.png,ice,du,ijs,ijs,,1,ijs,0,,19,
du,ijs_1b.png,ice,du,ijs,ijsblok,,0,,1,ijsblok,5,
du,ijs_1b.png,ice,du,ijs,drijfijs,,0,,1,drijfijs,1,
du,ijs_1b.png,ice,du,ijs,natuurijs,,0,,1,natuurijs,1,
du,ijs_1b.png,ice,du,ijs,glas,,0,,0,,1,
du,ijs_1b.png,ice,du,ijs,rots,,0,,0,,1,
du,ijs_1b.png,ice,du,ijs,scherf,,0,,0,,1,
tu,ijs_1b.png,ice,du,buz,buz,Ice,1,buz,0,,3,
tu,ijs_1b.png,ice,du,buz,buz kutlesi,Ice mass,0,,0,,1,
tu,ijs_1b.png,ice,du,buz,buz parçası,Piece of ice,0,,0,,1,
du,ijs_2.png,icecream,du,ijs,"ijs, ijshoorn",,1,ijs,1,ijshoorn,1,
du,ijs_2.png,icecream,du,ijs,ijs,,1,ijs,0,,9,
du,ijs_2.png,icecream,du,ijs,ijsje,,0,,1,ijsje,16,
du,ijs_2.png,icecream,du,ijs,ijshoorntje,,0,,1,ijshoorntje,2,
du,ijs_2.png,icecream,du,ijs,ijshoorn,,0,,1,ijshoorn,1,
du,ijs_2.png,icecream,du,ijs,hoorn,,0,,0,,1,
tu,ijs_2.png,icecream,du,dondurma,dondurma,Icecream,1,dondurma,0,,4,
tu,ijs_2.png,icecream,du,dondurma,kullah dondurma,Icecream with cone,0,,0,,1,
du,Kaart_1.png,map,du,kaart,kaart,,1,kaart,0,,22,
du,Kaart_1.png,map,du,kaart,"map, kaart",,1,kaart,0,,2,
du,Kaart_1.png,map,du,kaart,landkaart,,0,,1,landkaart,2,
du,Kaart_1.png,map,du,kaart,routekaart,,0,,0,,2,
du,Kaart_1.png,map,du,kaart,map,,0,,0,,1,
du,Kaart_1.png,map,du,kaart,plattegrond,,0,,0,,1,
tu,Kaart_1.png,map,du,harita,harita,Map,1,harita,0,,5,
du,Kaart_2.png,card,du,kaart,"kaart, ansichtkaart",,1,kaart,1,ansichtkaart,1,
du,Kaart_2.png,card,du,kaart,"kaart, postkaart",,1,kaart,1,postkaart,1,
du,Kaart_2.png,card,du,kaart,"postkaart, kaart, ansichtkaart",,1,kaart,1,"postkaart, ansichtkaart",1,
du,Kaart_2.png,card,du,kaart,kaart,,1,kaart,0,,7,
du,Kaart_2.png,card,du,kaart,ansichtkaart,,0,,1,ansichtkaart,9,
du,Kaart_2.png,card,du,kaart,kaartje,,0,,1,kaartje,2,
du,Kaart_2.png,card,du,kaart,"ansichtkaart, molen",,0,,1,ansichtkaart,1,
du,Kaart_2.png,card,du,kaart,"ansichtkaart, postkaart",,0,,1,"ansichtkaart, postkaart",1,
du,Kaart_2.png,card,du,kaart,anzichtkaart,,0,,1,anzichtkaart,1,
du,Kaart_2.png,card,du,kaart,postcard,,0,,1,postcard,1,
du,Kaart_2.png,card,du,kaart,postkaart,,0,,1,postkaart,1,
du,Kaart_2.png,card,du,kaart,brief,,0,,0,,2,
du,Kaart_2.png,card,du,kaart,ansichtkaard,,0,,0,,1,
du,Kaart_2.png,card,du,kaart,windmolen,,0,,0,,1,
tu,Kaart_2.png,card,du,"kartpostal, kart",kartpostal,Postcard,1,kartpostal,0,,4,
tu,Kaart_2.png,card,du,"kartpostal, kart",takvim,Calendar,0,,0,,1,
du,Kater_1.png,cat,du,kater,"kater, kat",,1,kater,1,kat,1,
du,Kater_1.png,cat,du,kater,kater,,1,kater,0,,15,
du,Kater_1.png,cat,du,kater,kat,,0,,1,kat,3,
du,Kater_1.png,cat,du,kater,manneteskat,,0,,1,manneteskat,1,
du,Kater_1.png,cat,du,kater,"poes, kat",,0,,1,kat,1,
du,Kater_1.png,cat,du,kater,poes,,0,,0,,9,
tu,Kater_1.png,cat,du,kedi,kedi,Cat ,1,kedi,0,,3,
tu,Kater_1.png,cat,du,kedi,erkek kedi,Male cat,0,,0,,1,
tu,Kater_1.png,cat,du,kedi,kedi (erkek),Cat (male),0,,0,,1,
du,Kater_2.png,hangover,du,kater,kater,,1,kater,0,,2,
du,Kater_2.png,hangover,du,kater,dronken,,0,,0,,15,
du,Kater_2.png,hangover,du,kater,alcoholist,,0,,0,,2,
du,Kater_2.png,hangover,du,kater,moe,,0,,0,,2,
du,Kater_2.png,hangover,du,kater,drank,,0,,0,,1,
du,Kater_2.png,hangover,du,kater,"dronken, moe, slapen",,0,,0,,1,
du,Kater_2.png,hangover,du,kater,"dronken, out",,0,,0,,1,
du,Kater_2.png,hangover,du,kater,"dronken, slapen",,0,,0,,1,
du,Kater_2.png,hangover,du,kater,lazarus,,0,,0,,1,
du,Kater_2.png,hangover,du,kater,"slaap, moe",,0,,0,,1,
du,Kater_2.png,hangover,du,kater,slaper,,0,,0,,1,
du,Kater_2.png,hangover,du,kater,"uitgeteld, dronken",,0,,0,,1,
du,Kater_2.png,hangover,du,kater,zat,,0,,0,,1,
tu,Kater_2.png,hangover,du,"akşamdan kalmış, aksamdan kalmis, akşamdan kalma, aksamdan kalma",adam (sızmış),Man (passed out),0,,0,,1,
tu,Kater_2.png,hangover,du,"akşamdan kalmış, aksamdan kalmis, akşamdan kalma, aksamdan kalma",alkol,Alcohol,0,,0,,1,
tu,Kater_2.png,hangover,du,"akşamdan kalmış, aksamdan kalmis, akşamdan kalma, aksamdan kalma","sarhos, yorgun","Drunk, tired",0,,0,,1,
tu,Kater_2.png,hangover,du,"akşamdan kalmış, aksamdan kalmis, akşamdan kalma, aksamdan kalma","sızmak, bitkinlik, alkolik","Passing out, tiredness, alcoholic",0,,0,,1,
tu,Kater_2.png,hangover,du,"akşamdan kalmış, aksamdan kalmis, akşamdan kalma, aksamdan kalma",sızmış adam,Passed out man,0,,0,,1,
du,kever_1.png,beetle_insect,du,kever,kever,,1,kever,0,,18,
du,kever_1.png,beetle_insect,du,kever,"kever, insect",,1,kever,0,,2,
du,kever_1.png,beetle_insect,du,kever,"tor, kever",,1,kever,0,,1,
du,kever_1.png,beetle_insect,du,kever,tor,,0,,0,,4,
du,kever_1.png,beetle_insect,du,kever,insect,,0,,0,,2,
du,kever_1.png,beetle_insect,du,kever,kakkerlak,,0,,0,,1,
du,kever_1.png,beetle_insect,du,kever,spin,,0,,0,,1,
du,kever_1.png,beetle_insect,du,kever,teek,,0,,0,,1,
tu,kever_1.png,beetle_insect,du,"böcek, bocek",bocek,Insect,1,bocek,0,,1,
tu,kever_1.png,beetle_insect,du,"böcek, bocek",böcek,Insect,1,böcek,0,,1,
tu,kever_1.png,beetle_insect,du,"böcek, bocek","böcek, hamam böceği","Insect, cockroach",1,böcek,0,,1,
tu,kever_1.png,beetle_insect,du,"böcek, bocek",böek,Insect,0,,0,,1,
tu,kever_1.png,beetle_insect,du,"böcek, bocek",orumcek,Spider,0,,0,,1,
du,kever_2.png,beetle_car,du,kever,kever,,1,kever,0,,6,
du,kever_2.png,beetle_car,du,kever,"auto, kever",,1,kever,0,,2,
du,kever_2.png,beetle_car,du,kever,"kever, auto",,1,kever,0,,2,
du,kever_2.png,beetle_car,du,kever,"auto, volkswagenkever",,0,,1,volkswagenkever,1,
du,kever_2.png,beetle_car,du,kever,auto,,0,,0,,10,
du,kever_2.png,beetle_car,du,kever,"auto, voertuig",,0,,0,,3,
du,kever_2.png,beetle_car,du,kever,eend,,0,,0,,2,
du,kever_2.png,beetle_car,du,kever,oldtimer,,0,,0,,2,
du,kever_2.png,beetle_car,du,kever,"auto, eend",,0,,0,,1,
du,kever_2.png,beetle_car,du,kever,"eend, auto",,0,,0,,1,
